;timestamp;dnd_value;latitude;longitude
21863;1651353026363;0;42.390409999999996;-72.51937299999999
21864;1651353027363;0;42.390409999999996;-72.519373
21865;1651353028362;0;42.390409999999996;-72.51937299999999
21866;1651353029362;0;42.390409999999996;-72.51937299999999
21867;1651353030362;0;42.390409999999996;-72.51937299999999
21868;1651353031362;0;42.390409999999996;-72.51937299999999
21869;1651353032362;0;42.390409999999996;-72.51937299999999
21870;1651353033362;0;42.390409999999996;-72.51937299999999
21871;1651353034362;0;42.390409999999996;-72.51937299999999
21872;1651353035362;0;42.390409999999996;-72.51937299999999
21873;1651353036363;0;42.390409999999996;-72.51937299999999
21874;1651353037362;0;42.390409999999996;-72.51937299999999
21875;1651353038362;0;42.390409999999996;-72.519373
21876;1651353039362;0;42.390409999999996;-72.519373
21877;1651353040362;0;42.390409999999996;-72.519373
21878;1651353041362;0;42.390409999999996;-72.519373
21879;1651353042362;0;42.390409999999996;-72.519373
21880;1651353043362;0;42.390409999999996;-72.519373
21881;1651353044363;0;42.390409999999996;-72.519373
21882;1651353045363;0;42.390409999999996;-72.519373
21883;1651353046363;0;42.390409999999996;-72.519373
21884;1651353047362;0;42.390409999999996;-72.519373
21885;1651353048362;0;42.390409999999996;-72.519373
21886;1651353049363;0;42.390409999999996;-72.51937299999999
21887;1651353050363;0;42.390409999999996;-72.51937299999999
21888;1651353051362;0;42.390409999999996;-72.51937299999999
21889;1651353052362;0;42.390409999999996;-72.51937299999999
21890;1651353053362;0;42.390409999999996;-72.51937299999999
21891;1651353054362;0;42.390409999999996;-72.51937299999999
21892;1651353055362;0;42.390409999999996;-72.51937299999999
21893;1651353056362;0;42.3904095;-72.51937316666665
21894;1651353057363;0;42.39040883333333;-72.51937349999999
21895;1651353058362;0;42.390408083333334;-72.51937408333332
21896;1651353059362;0;42.39040709090909;-72.5193749090909
21897;1651353060363;0;42.39040583333333;-72.51937591666665
21898;1651353061362;0;42.39040508333333;-72.51937649999998
21899;1651353062362;0;42.39040433333333;-72.51937708333331
21900;1651353063362;0;42.390403;-72.51937809090909
21901;1651353064362;0;42.39040208333333;-72.5193788333333
21902;1651353065362;0;42.39040133333333;-72.51937941666665
21903;1651353066362;0;42.39040108333333;-72.51937983333332
21904;1651353067362;0;42.390401;-72.51938008333332
21905;1651353068363;0;42.390401;-72.51938008333332
21906;1651353069362;0;42.390401;-72.51937999999998
21907;1651353070362;0;42.390401;-72.51937999999998
21908;1651353071362;0;42.390401;-72.51937999999998
21909;1651353072362;0;42.390401;-72.51937999999998
21910;1651353073362;0;42.390401;-72.51937999999998
21911;1651353074362;0;42.390401;-72.51937999999998
21912;1651353075363;0;42.390401;-72.51937999999998
21913;1651353076362;0;42.390401;-72.51937999999998
21914;1651353077363;0;42.390401;-72.51937999999998
21915;1651353078363;0;42.390401;-72.51937999999998
21916;1651353079362;0;42.390400916666664;-72.51937966666665
21917;1651353080362;0;42.390400916666664;-72.51937916666665
21918;1651353081363;0;42.390400666666665;-72.51937833333332
21919;1651353082363;0;42.390400416666665;-72.51937774999998
21920;1651353083362;0;42.39039983333333;-72.51937716666664
21921;1651353084362;0;42.39039881818182;-72.51937654545453
21922;1651353085362;0;42.390397818181825;-72.51937645454544
21923;1651353086362;0;42.39039690909092;-72.51937654545453
21924;1651353087362;0;42.390396;-72.51937672727271
21925;1651353088362;0;42.390395181818185;-72.51937699999999
21926;1651353089363;0;42.39039445454546;-72.51937763636364
21927;1651353090362;0;42.39039363636364;-72.51937854545454
21928;1651353091362;0;42.3903922;-72.5193798
21929;1651353092362;0;42.39039150000001;-72.519381
